CS   (500, 3980) 1 5 12 2 4 2 8 2 6 2 8 4 18 4 8 2 6 2 6 2 10 4 16 6 23 1 5 14 2 2 2 10 2 4 2 10 4 16 6 23 1 6 1 19 6 21 1 6 1 20 1 6 1 22 1 5 14 4 14 4 12 4 16 6 23 1 5 16 6 24 7 1 19 6 20 6 20 6 20 6 21 1 6 1 19 4 8 2 6 2 6 2 10 4 14 2 2 2 10 4 17 1 7 23 1 5 14 4 14 4 12 4 16 6 23 1 6 1 19 6 20 6 20 6 21 1 6 1 20 1 6 1 21 6 20 6 18 4 10 4 18 6 20 6 20 4 6 2 10 4 16 6 23 1 5 14 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 12 2 2 2 12 4 14 4 14 5 1 23 6 16 4 10 2 6 4 20 6 20 6 18 4 10 4 18 6 20 6 21 1 6 1 20 1 6 1 21 6 20 6 20 6 19 1 6 1 23 6 16 4 12 4 14 4 14 5 1 23 7 1 17 4 10 2 2 2 14 4 10 2 6 2 6 2 8 4 19 1 6 1 21 6 20 6 20 6 20 6 19 1 7 24 6 16 5 1 23 6 16 4 12 4 14 4 14 5 1 22 1 6 1 20 1 6 1 21 6 19 1 6 1 23 6 16 4 10 2 4 2 10 2 2 2 14 5 1 23 6 16 4 10 2 6 2 6 2 8 4 18 4 8 2 6 2 8 2 4 2 12 5 1 21 6 19 1 6 1 23 6 16 4 10 2 6 4 20 6 19 1 6 1 23 6 16 4 10 2 6 2 6 2 6 2 10 4 16 6 23 1 6 1 19 6 20 4 6 2 10 4 16 6 23 1 6 1 19 6 21
CS   (320, 3152) 1 5 16 5 1 23 6 18 6 20 4 8 4 19 1 6 1 23 7 1 18 1 7 24 7 1 19 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 19 1 7 24 7 1 18 1 7 23 1 6 1 19 4 8 4 20 6 18 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 22 6 16 4 12 2 2 2 12 4 12 2 4 2 8 2 6 2 6 2 8 2 6 2 6 2 10 4 14 4 14 4 12 4 14 4 14 4 12 4 16 6 22 6 19 1 6 1 23 7 1 18 1 7 24 6 16 5 1 23 6 18 6 20 4 8 4 19 1 6 1 22 1 6 1 19 4 8 4 20 6 18 6 23 1 5 16 6 24 7 1 18 1 7 23 1 6 1 19 6 22 6 16 4 12 4 14 4 14 4 12 4 14 4 14 4 10 2 6 2 6 2 8 2 6 2 6 2 8 2 4 2 12 4 12 2 2 2 12 4 16 6 22 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 6 23
CS   (320, 2940) 1 5 14 2 2 2 10 2 4 2 8 2 6 2 8 2 4 2 10 2 4 2 10 4 16 6 23 1 6 1 19 6 20 4 6 2 10 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 10 2 6 4 20 6 19 1 6 1 23 6 16 4 10 2 4 2 10 2 4 2 8 2 6 2 8 2 4 2 10 2 2 2 14 5 1 23 7 1 17 4 10 4 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 10 2 6 4 20 6 18 4 10 4 18 6 20 6 20 6 21 1 5 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 4 10 4 17 1 7 23 1 5 14 4 16 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 16 4 14 5 1 23 7 1 17 4 10 4 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 5 1 21 6 20 6 20 6 18 4 10 4 18 6 20 4 6 2 10 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 4 10 4 17 1 7 23
CS   (304, 2768) 1 5 14 4 12 4 16 4 10 4 18 6 21 1 6 1 21 6 18 6 22 6 18 4 10 4 16 5 1 23 6 18 6 22 7 1 17 6 22 6 18 4 8 2 8 4 18 6 20 4 8 4 19 1 6 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 5 1 22 1 5 14 4 14 5 1 22 1 6 1 19 4 8 4 20 6 18 4 8 2 8 4 18 6 22 6 17 1 7 22 6 18 6 23 1 5 16 4 10 4 18 6 22 6 18 6 21 1 6 1 21 6 18 4 10 4 16 4 12 4 14 5 1 22 1 5 14 4 14 4 12 4 16 6 22 6 19 1 6 1 23 7 1 17 4 10 2 4 2 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 6 22 6 19 1 6 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 5 1 22 1 6 1 19 6 22 6 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 2 4 2 10 4 17 1 7 23 1 6 1 19 6 22 6 16 4 12 4 14 4 14 5 1 22
CS   (334, 2976) 1 5 16 5 1 23 6 17 1 7 22 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 22 7 1 17 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 22 6 16 4 12 2 2 2 12 4 12 2 4 2 8 2 6 2 6 2 8 2 6 2 6 2 10 4 14 4 14 4 12 4 14 4 14 4 12 4 16 6 22 6 19 1 6 1 23 7 1 17 4 10 2 4 2 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 6 23 1 5 16 5 1 23 6 18 6 20 4 8 4 20 6 18 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 22 7 1 17 6 22 6 19 1 6 1 22 1 6 1 19 6 22 6 17 1 7 22 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 6 23 1 5 16 5 1 23 6 18 6 20 4 8 4 20 6 18 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 2 4 2 10 4 17 1 7 23 1 6 1 19 6 22 6 16 4 12 4 14 4 14 4 12 4 14 4 14 4 10 2 6 2 6 2 8 2 6 2 6 2 8 2 4 2 12 4 12 2 2 2 12 4 16 6 22 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 6 23
CS   (328, 3320) 1 5 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 4 10 4 16 4 12 4 14 4 12 4 16 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 16 6 22 6 18 6 22 6 18 6 22 7 1 17 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 17 1 7 22 6 18 6 22 6 18 6 22 6 16 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 16 4 12 4 14 4 12 4 16 4 10 4 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 5 1 21 6 20 6 19 1 6 1 23 6 16 4 12 4 14 4 14 5 1 22 1 6 1 20 1 6 1 21 6 20 6 19 1 6 1 23 6 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 6 23 1 6 1 19 6 20 6 21 1 6 1 20 1 6 1 22 1 5 14 4 14 4 12 4 16 6 23 1 6 1 19 6 20 6 21
CS   (636, 5520) 1 5 14 4 12 2 2 2 12 2 2 2 12 4 12 4 16 4 10 2 4 2 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 2 4 2 10 4 16 4 10 2 4 2 10 4 16 4 12 4 12 2 2 2 12 2 2 2 12 4 12 2 4 2 8 2 4 2 12 4 14 5 1 22 1 5 14 4 14 5 1 22 1 5 14 4 12 2 4 2 8 4 19 1 6 1 22 1 6 1 19 4 8 4 20 6 18 6 23 1 5 16 5 1 24 1 5 18 6 20 4 8 4 19 1 6 1 22 1 6 1 19 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 19 1 6 1 22 1 6 1 19 4 8 4 20 6 18 5 1 24 1 5 16 5 1 23 6 18 6 20 4 8 4 19 1 6 1 22 1 6 1 19 4 8 2 4 2 12 4 14 5 1 22 1 5 14 4 14 5 1 22 1 5 14 4 12 2 4 2 8 2 4 2 12 4 12 2 2 2 12 2 2 2 12 4 12 4 16 4 10 2 4 2 10 4 16 4 10 2 4 2 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 2 4 2 10 4 16 4 12 4 12 2 2 2 12 2 2 2 12 4 14 5 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 5 1 22 1 6 1 19 4 8 4 20 6 18 6 23 1 6 1 18 1 7 23 1 6 1 19 6 21 1 6 1 21 6 18 6 23 1 5 16 5 1 23 6 17 1 7 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 7 1 17 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 19 1 6 1 23 7 1 18 1 6 1 23 6 18 6 20 4 8 4 19 1 6 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 5 1 22
CS   (366, 3272) 1 5 14 4 12 2 4 2 8 2 4 2 12 4 12 2 2 2 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 6 23 1 5 16 5 1 23 6 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 2 2 2 12 4 12 2 4 2 8 2 4 2 12 4 14 5 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 5 1 22 1 6 1 19 4 8 4 20 6 18 6 23 1 6 1 19 6 20 6 20 6 20 6 20 6 20 6 21 1 5 14 4 12 4 16 4 10 4 18 6 21 1 6 1 21 6 18 6 22 6 18 4 8 2 8 4 18 6 20 4 8 4 19 1 6 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 5 1 22 1 5 14 4 14 5 1 22 1 6 1 19 4 8 4 20 6 18 4 8 2 8 4 18 6 22 6 18 6 21 1 6 1 21 6 18 4 10 4 16 4 12 4 14 5 1 21 6 20 6 20 6 20 6 20 6 20 6 19 1 6 1 23 6 18 6 20 4 8 4 19 1 6 1 22 1 5 14 4 14 5 1 22 1 5 14 4 14 5 1 22
CS   (344, 3360) 1 5 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 4 10 4 16 4 12 4 14 4 12 4 16 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 16 6 22 7 1 17 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 18 6 22 6 17 1 7 22 6 16 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 17 1 7 23 1 5 14 4 14 4 14 5 1 23 7 1 17 4 10 4 16 4 12 4 14 4 12 4 16 4 10 4 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 5 1 21 6 20 6 19 1 6 1 23 6 16 4 12 4 14 4 14 5 1 22 1 6 1 20 1 6 1 21 6 20 6 19 1 6 1 23 6 16 4 12 4 14 4 12 4 16 5 1 24 1 5 16 4 12 4 14 4 12 4 16 6 23 1 6 1 19 6 20 6 21 1 6 1 20 1 6 1 22 1 5 14 4 14 4 12 4 16 6 23 1 6 1 19 6 20 6 21
CS   (370, 3932) 1 5 14 4 12 2 4 2 8 4 19 1 6 1 22 1 6 1 19 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 19 1 6 1 23 7 1 18 1 7 24 7 1 18 1 7 24 7 1 19 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 19 1 7 24 7 1 18 1 7 24 7 1 18 1 7 23 1 6 1 19 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 21 1 6 1 21 6 18 4 8 2 8 4 18 6 21 1 6 1 21 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 19 1 6 1 22 1 6 1 19 4 8 2 4 2 12 4 14 5 1 21 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 19 1 7 24 7 1 18 1 7 24 6 16 5 1 24 1 5 18 6 21 1 6 1 21 6 18 5 1 24 1 5 16 6 24 7 1 18 1 7 24 7 1 19 6 20 6 20 6 20 6 20 6 20 6 20 6 20 6 21
CS   (316, 2604) 1 5 12 2 2 2 12 2 2 2 12 4 14 5 1 22 1 5 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 16 6 22 6 18 4 10 4 16 4 10 4 18 6 22 6 16 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 5 1 22 1 5 14 4 12 2 2 2 12 2 2 2 12 5 1 21 6 18 4 8 2 8 4 18 6 22 6 16 4 12 2 2 2 12 4 14 5 1 22 1 5 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 2 2 2 10 4 16 4 10 2 4 2 10 4 16 4 10 2 4 2 10 4 16 4 10 2 6 4 19 1 6 1 23 7 1 18 1 7 24 7 1 18 1 7 24 7 1 18 1 7 23 1 6 1 19 4 6 2 10 4 16 4 10 2 4 2 10 4 16 4 10 2 4 2 10 4 16 4 10 2 2 2 14 4 12 4 14 4 14 4 12 4 14 4 14 4 12 4 14 4 14 5 1 22 1 5 14 4 12 2 2 2 12 4 16 6 22 6 18 4 8 2 8 4 18 6 21
CS   (240, 1904) 1 5 14 4 12 4 16 5 1 23 6 16 4 12 2 2 2 12 4 12 2 2 2 12 2 2 2 12 4 12 2 2 2 12 2 2 2 12 4 12 2 2 2 12 2 2 2 12 4 12 2 2 2 12 2 2 2 12 4 12 2 2 2 12 2 2 2 12 4 12 2 2 2 12 4 16 6 23 1 5 16 4 12 4 14 5 1 21 6 18 4 10 4 16 4 12 4 12 2 4 2 8 2 6 2 8 4 18 6 22 6 17 1 7 22 6 19 1 6 1 21 6 20 6 18 4 10 4 16 4 12 4 14 4 12 4 16 6 23 1 5 16 5 1 23 6 16 4 12 4 14 4 12 2 2 2 12 4 14 4 14 5 1 22 1 5 14 4 14 4 12 2 2 2 12 4 14 4 12 4 16 6 23 1 5 16 5 1 23 6 16 4 12 4 14 4 12 4 16 4 10 4 18 6 20 6 21 1 6 1 19 6 22 7 1 17 6 22 6 18 4 8 2 6 2 8 2 4 2 12 4 12 4 16 4 10 4 18 6 21
// Start AutoPolyVary
CS   (632, 6036) 1 5 12 2 4 2 10 4 16 4 10 2 4 2 10 2 4 2 10 4 16 4 10 2 4 2 10 2 4 2 10 4 16 4 10 2 4 2 10 2 4 2 10 4 16 4 10 2 4 2 10 2 4 2 10 4 16 4 10 2 4 2 10 2 4 2 10 4 16 4 10 2 4 2 12 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 6 1 20 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 20 1 6 1 21 6 20 6 21 1 6 1 21 6 18 5 1 24 1 5 16 5 1 24 1 5 18 6 21 1 6 1 21 6 20 6 21 1 6 1 21 6 18 5 1 24 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 23 6 18 6 23 1 5 16 5 1 24 1 5 18 6 21 1 6 1 21 6 20 6 21 1 6 1 21 6 18 5 1 24 1 5 16 5 1 24 1 5 18 6 21 1 6 1 21 6 20 6 21 1 6 1 20 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 20 1 6 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21 1 5 14 5 1 21 6 20 6 21
CS   (328, 2884) 1 5 14 2 2 2 12 4 14 4 12 4 16 4 10 2 6 2 6 2 8 4 20 6 18 4 10 2 4 2 10 4 17 1 7 23 1 6 1 19 6 22 6 18 5 1 24 1 6 1 18 1 6 1 24 1 5 18 6 22 6 19 1 6 1 23 6 16 4 12 4 14 4 14 4 14 4 12 4 16 6 24 7 1 17 4 12 4 14 5 1 21 6 20 6 20 6 22 6 16 4 14 5 1 22 1 6 1 19 4 8 2 6 2 8 4 20 6 18 4 10 2 4 2 10 4 18 6 20 4 8 2 6 2 8 4 19 1 6 1 22 1 5 14 4 16 6 22 6 20 6 20 6 21 1 5 14 4 12 4 17 1 7 24 6 16 4 12 4 14 4 14 4 14 4 12 4 16 6 23 1 6 1 19 6 22 6 18 5 1 24 1 6 1 18 1 6 1 24 1 5 18 6 22 6 19 1 6 1 23 7 1 17 4 10 2 4 2 10 4 18 6 20 4 8 2 6 2 6 2 10 4 16 4 12 4 14 4 12 2 2 2 14 5 1 23 6 16 4 12 2 2 2 12 4 16 6 23 1 5 16 6 24 6 16 4 12 4 16 5 1 24 1 5 16 4 12 4 16 5 1 24 1 5 16 4 12 4 16 5 1 24 1 5 16 4 12 4 16 5 1 24 1 5 16 4 12 4 16 6 24 6 16 5 1 23 6 16 4 12 2 2 2 12 4 16 6 23
CS   (326, 3100) 1 5 14 2 2 2 12 4 12 2 2 2 14 5 1 22 1 6 1 20 1 6 1 21 6 20 6 20 6 20 6 22 6 18 6 22 6 20 6 20 6 20 6 21 1 6 1 20 1 6 1 22 1 5 14 4 16 6 23 1 5 16 5 1 23 6 18 6 22 6 19 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 19 6 22 6 18 6 22 6 20 6 20 6 20 6 22 6 18 6 22 6 19 1 6 1 23 7 1 17 4 10 4 18 6 22 6 18 4 10 4 18 6 20 4 8 2 6 2 8 2 4 2 12 4 14 5 1 21 6 20 6 21 1 5 14 4 12 2 4 2 8 2 6 2 8 2 4 2 12 4 14 5 1 21 6 20 6 21 1 5 14 4 12 2 4 2 8 2 6 2 8 2 4 2 12 4 14 5 1 21 6 20 6 21 1 5 14 4 12 2 4 2 8 2 6 2 8 4 20 6 18 4 10 4 18 6 22 6 18 4 10 4 17 1 7 23 1 6 1 19 6 22 6 18 6 22 6 20 6 20 6 20 6 22 6 18 6 22 6 19 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 19 6 22 6 18 6 23 1 5 16 5 1 23 6 16 4 14 5 1 22 1 6 1 20 1 6 1 21 6 20 6 20 6 20 6 22 6 18 6 22 6 20 6 20 6 20 6 21 1 6 1 20 1 6 1 22
CS   (412, 3032) 1 5 14 2 2 2 12 4 12 2 4 2 10 4 16 5 1 23 6 18 6 22 6 19 1 6 1 23 6 16 4 12 4 14 2 2 2 10 2 4 2 10 4 16 4 12 4 14 4 14 4 12 4 16 4 10 2 4 2 10 2 2 2 14 4 12 4 14 2 2 2 10 2 4 2 10 4 16 4 12 4 14 4 14 4 12 4 16 4 10 2 4 2 10 2 2 2 14 4 12 4 14 2 2 2 10 2 4 2 10 4 16 4 12 4 14 4 14 4 12 4 16 4 10 2 4 2 10 2 2 2 14 4 12 4 14 2 2 2 10 2 4 2 10 4 16 4 12 4 14 4 14 4 12 4 16 4 10 2 4 2 10 2 2 2 14 4 12 4 16 6 23 1 6 1 19 6 22 6 18 6 23 1 5 16 4 10 2 4 2 12 4 12 2 2 2 14 5 1 23 6 16 4 12 4 16 5 1 23 6 18 4 8 2 8 4 18 4 8 2 8 4 18 6 22 6 20 6 18 4 10 2 4 2 10 2 4 2 8 2 8 4 18 6 22 6 18 4 8 2 8 2 4 2 10 2 4 2 10 4 17 1 7 24 7 1 17 4 10 2 4 2 10 2 2 2 14 4 10 2 6 2 8 4 18 4 8 2 6 2 10 4 14 2 2 2 10 2 4 2 10 4 17 1 7 24 7 1 17 4 10 2 4 2 10 2 2 2 14 4 10 2 6 2 8 4 18 4 8 2 6 2 10 4 14 2 2 2 10 2 4 2 10 4 17 1 7 24 7 1 17 4 10 2 4 2 10 2 4 2 8 2 8 4 18 6 22 6 18 4 8 2 8 2 4 2 10 2 4 2 10 4 18 6 20 6 22 6 18 4 8 2 8 4 18 4 8 2 8 4 18 6 23 1 5 16 4 12 4 16 6 23
CS   (324, 2824) 1 5 14 2 2 2 12 4 12 2 2 2 14 5 1 22 1 6 1 19 4 8 2 6 2 8 2 6 2 8 4 18 4 8 2 6 2 8 2 6 2 8 4 19 1 6 1 22 1 5 14 2 2 2 12 4 12 2 2 2 14 5 1 22 1 6 1 19 4 8 2 8 4 18 6 22 6 18 4 8 2 8 2 4 2 10 2 4 2 10 4 18 6 20 6 22 6 18 4 8 2 8 4 18 4 8 2 8 4 18 6 23 1 5 16 4 12 4 16 6 23 1 5 14 2 2 2 12 4 12 2 4 2 10 4 16 5 1 23 6 18 6 22 6 19 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 19 6 22 6 18 6 22 6 20 6 20 6 20 6 22 6 18 6 22 6 19 1 6 1 23 7 1 17 4 10 4 18 6 22 6 18 4 10 4 17 1 7 23 1 6 1 19 6 22 6 18 6 22 6 20 6 20 6 20 6 22 6 18 6 22 6 19 1 6 1 23 6 16 4 12 4 16 6 23 1 6 1 19 6 22 6 18 6 23 1 5 16 4 10 2 4 2 12 4 12 2 2 2 14 5 1 23 6 16 4 12 4 16 5 1 23 6 18 4 8 2 8 4 18 4 8 2 8 4 18 6 22 6 20 6 18 4 10 2 4 2 10 2 4 2 8 2 8 4 18 6 22 6 18 4 8 2 8 4 19 1 6 1 22
